learning_id,application,class,identity,label,model,module,ownership_class,source_root,generation_basis,evidence_pointer,reachability,criticality,research_status,register_coverage,detail,open_question,material_delta,NA_PROCESS,DIM_PROCESS,NA_CONFIGURATION,DIM_CONFIGURATION,NA_OPTIONAL_FUNCTION,DIM_OPTIONAL_FUNCTION,NA_SOURCE,DIM_SOURCE,NA_RUNTIME,DIM_RUNTIME,DIM_DATA_MODEL,NA_DATA_MODEL,NA_SECURITY,DIM_SECURITY,DIM_CROSS_MODULE,NA_CROSS_MODULE,DIM_EDGE,NA_EDGE,FUNCTION_COMPLETE,APPLICABLE_DIMS,VERIFIED_DIMS,CONFIG_CONDITION,OPTIONAL_CLASS,OPTIONAL_ACTIVATION,SECURITY_CONDITION,PROCESS_CONDITION,EDGE_CONDITION,PROCESS_FACETS,CROSS_MODULE_CONDITION,DATA_CONDITION,RUNTIME_CONDITION,DET_PROCESS,RV_PROCESS,DET_CONFIGURATION,RV_CONFIGURATION,DET_OPTIONAL_FUNCTION,RV_OPTIONAL_FUNCTION,DET_SOURCE,RV_SOURCE,DET_RUNTIME,RV_RUNTIME,DET_DATA_MODEL,RV_DATA_MODEL,DET_SECURITY,RV_SECURITY,DET_CROSS_MODULE,RV_CROSS_MODULE,DET_EDGE,RV_EDGE,DETERMINED_COMPLETE,RESEARCH_COMPLETE
LI-INV-MENU-0011,Inventory,MENU,l10n_tr_nilvera_edispatch.menu_l10n_tr_nilvera_trailer_plate,GİB Plate Numbers,l10n_tr.nilvera.trailer.plate,l10n_tr_nilvera_edispatch,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_tr_nilvera_edispatch/views/l10n_tr_nilvera_trailer_plate_views.xml,OPTIONAL MODULE DEPENDENT — not installed on any observed deployment,STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""l10n_tr_nilvera_edispatch.menu_l10n_tr_nilvera"", ""action"": ""l10n_tr_nilvera_edispatch.action_l10n_tr_nilvera_trailer_plate"", ""groups"": null, ""sequence"": ""200"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 1 access grants, 0 record rules",OPENS A RECORD VIEW ON l10n_tr.nilvera.trailer.plate; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0012,Inventory,MENU,mrp.mrp_operation_picking,Manufacturings,mrp.production,mrp,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp/views/stock_picking_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_transfers"", ""action"": ""mrp.action_picking_tree_mrp_operation"", ""groups"": ""stock.group_stock_manager,stock.group_stock_user"", ""sequence"": ""25"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"GATED BY GROUP: stock.group_stock_manager,stock.group_stock_user",CORE CONFIG-DEPENDENT,none — always available once the module is installed,,OPENS A RECORD VIEW ON mrp.production; domain=; context={'default_company_id': allowed_company_i — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0013,Inventory,MENU,mrp_mps.stock_mrp_mps_report_menu,Master Production Schedule,mrp.production.schedule,mrp_mps,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp_mps/views/mrp_mps_menu_views.xml,RUNTIME REACHABLE (1 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_procurement"", ""action"": ""mrp_mps.action_mrp_mps"", ""groups"": ""mrp.group_mrp_manager"", ""sequence"": ""20"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: mrp.group_mrp_manager,OPTIONAL MODULE FEATURE,module install: mrp_mps,,"CLIENT — rendered by application code, not by a declarative view",,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0014,Inventory,MENU,stock.in_picking,Receipts,stock.picking,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_picking_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S4_FUNCTION_VERIFIED,"01,02,08","{""parent"": ""stock.menu_stock_transfers"", ""action"": ""stock.method_action_picking_tree_incoming"", ""groups"": ""stock.group_stock_manager,stock.group_stock_user"", ""sequence"": ""20"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""3""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"GATED BY GROUP: stock.group_stock_manager,stock.group_stock_user",CORE CONFIG-DEPENDENT,none — always available once the module is installed,,,,,,,,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0015,Inventory,MENU,stock.int_picking,Internal,stock.picking,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_picking_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S4_FUNCTION_VERIFIED,"01,02,08","{""parent"": ""stock.menu_stock_transfers"", ""action"": ""stock.method_action_picking_tree_internal"", ""groups"": ""stock.group_stock_multi_locations"", ""sequence"": ""22"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""3""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_stock_multi_locations,OPTIONAL CORE FEATURE,group_stock_multi_locations,,,,,,,,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0016,Inventory,MENU,stock.menu_action_inventory_tree,Physical Inventory,,stock,N/A,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_quant_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S4_FUNCTION_VERIFIED,"01,02,08","{""parent"": ""stock.menu_stock_adjustments"", ""action"": ""stock.action_view_inventory_tree"", ""groups"": null, ""sequence"": ""10"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""?""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,NO ELEMENT-LEVEL GATE AND NO OBJECT-LEVEL RULE — established by the security census,,,,,,,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0017,Inventory,MENU,stock.menu_action_location_form,,stock.location,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_location_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_warehouse_config"", ""action"": ""stock.action_location_form"", ""groups"": ""stock.group_stock_multi_locations"", ""sequence"": ""3"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_stock_multi_locations,OPTIONAL CORE FEATURE,group_stock_multi_locations,,OPENS A RECORD VIEW ON stock.location; domain=None; context={'search_default_in_location':1} — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0018,Inventory,MENU,stock.menu_action_production_lot_form,,stock.lot,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_lot_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_inventory_control"", ""action"": ""stock.action_production_lot_form"", ""groups"": ""stock.group_production_lot"", ""sequence"": ""101"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_production_lot,OPTIONAL CORE FEATURE,group_stock_production_lot,,"OPENS A RECORD VIEW ON stock.lot; domain=['|', ('location_id', '=', False), ('loc; context={'search_default_group_by_location': Tru — no method executes on open",,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0019,Inventory,MENU,stock.menu_action_rules_form,,stock.rule,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_rule_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_warehouse_config"", ""action"": ""stock.action_rules_form"", ""groups"": ""stock.group_adv_location"", ""sequence"": ""5"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_adv_location,OPTIONAL CORE FEATURE,group_stock_adv_location,,OPENS A RECORD VIEW ON stock.rule; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0020,Inventory,MENU,stock.menu_action_warehouse_form,,stock.warehouse,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_warehouse_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_warehouse_config"", ""action"": ""stock.action_warehouse_form"", ""groups"": null, ""sequence"": ""1"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",OPENS A RECORD VIEW ON stock.warehouse; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0021,Inventory,MENU,stock.menu_attribute_action,,product.attribute,stock,SHARED-CONSUMED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_menu_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_product_in_config_stock"", ""action"": ""product.attribute_action"", ""groups"": ""product.group_product_variant"", ""sequence"": ""4"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: product.group_product_variant,CORE CONFIG-DEPENDENT,none — always available once the module is installed,,OPENS A RECORD VIEW ON product.attribute; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0022,Inventory,MENU,stock.menu_delivery,Delivery,,stock,N/A,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_package_type_view.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_config_settings"", ""action"": null, ""groups"": ""stock.group_stock_manager"", ""sequence"": ""50"", ""kind"": ""CONTAINER"", ""resolution_hops"": ""0""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_stock_manager,CORE CONFIG-DEPENDENT,none — always available once the module is installed,,CONTAINER — invokes nothing,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0023,Inventory,MENU,stock.menu_package,Packages,stock.package,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_package_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_inventory_control"", ""action"": ""stock.action_package_view"", ""groups"": ""stock.group_tracking_lot"", ""sequence"": ""102"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_tracking_lot,OPTIONAL CORE FEATURE,group_stock_tracking_lot,,"OPENS A RECORD VIEW ON stock.package; domain=None; context={
            'search_default_location': — no method executes on open",,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0024,Inventory,MENU,stock.menu_packaging_types,Package Types,stock.package.type,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_package_type_view.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_delivery"", ""action"": ""stock.action_package_type_view"", ""groups"": ""stock.group_tracking_lot"", ""sequence"": null, ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: stock.group_tracking_lot,OPTIONAL CORE FEATURE,group_stock_tracking_lot,,OPENS A RECORD VIEW ON stock.package.type; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0025,Inventory,MENU,stock.menu_pickingtype,Operations Types,stock.picking.type,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_picking_type_views.xml,RUNTIME REACHABLE (2 of 2),CRITICAL,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_warehouse_config"", ""action"": ""stock.action_picking_type_list"", ""groups"": null, ""sequence"": ""2"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 4 access grants, 2 record rules",OPENS A RECORD VIEW ON stock.picking.type; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0026,Inventory,MENU,stock.menu_procurement_compute,,,stock,N/A,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_rule_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S4_FUNCTION_VERIFIED,"01,02,08","{""parent"": ""stock.menu_stock_warehouse_mgmt"", ""action"": ""stock.ir_cron_scheduler_action_ir_actions_server"", ""groups"": ""base.group_no_one"", ""sequence"": ""135"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""?""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,GATED BY GROUP: base.group_no_one,CORE CONFIG-DEPENDENT,none — always available once the module is installed,,,,,,,,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0027,Inventory,MENU,stock.menu_product_category_config_stock,,product.category,stock,SHARED-CONSUMED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_menu_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_product_in_config_stock"", ""action"": ""product.product_category_action_form"", ""groups"": null, ""sequence"": ""2"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,NO ELEMENT-LEVEL GATE AND NO OBJECT-LEVEL RULE — established by the security census,OPENS A RECORD VIEW ON product.category; domain=None; context=None — no method executes on open,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0028,Inventory,MENU,stock.menu_product_in_config_stock,Products,,stock,N/A,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/stock_menu_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_config_settings"", ""action"": null, ""groups"": null, ""sequence"": ""4"", ""kind"": ""CONTAINER"", ""resolution_hops"": ""0""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,NO ELEMENT-LEVEL GATE AND NO OBJECT-LEVEL RULE — established by the security census,CONTAINER — invokes nothing,,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0029,Inventory,MENU,stock.menu_product_stock,Stock,product.product,stock,SHARED-CONSUMED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/product_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_warehouse_report"", ""action"": ""stock.action_product_stock_view"", ""groups"": null, ""sequence"": ""5"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,NO ELEMENT-LEVEL GATE AND NO OBJECT-LEVEL RULE — established by the security census,"OPENS A RECORD VIEW ON product.product; domain=[('is_storable', '=', True)]; context={'default_is_storable': True} — no method executes on open",,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
LI-INV-MENU-0030,Inventory,MENU,stock.menu_product_variant_config_stock,Products,product.template,stock,SHARED-CONSUMED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/views/product_views.xml,RUNTIME REACHABLE (2 of 2),STANDARD,S1_SOURCE_LOCATED,"01,02,08","{""parent"": ""stock.menu_stock_inventory_control"", ""action"": ""stock.product_template_action_product"", ""groups"": null, ""sequence"": ""1"", ""kind"": ""ACTION-BEARING"", ""resolution_hops"": ""1""}",,,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,NA,the class holds no data of its own,,VERIFIED,NA,the class has no cross-boundary relation of its own,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,6,6,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,NO ELEMENT-LEVEL GATE AND NO OBJECT-LEVEL RULE — established by the security census,"OPENS A RECORD VIEW ON product.template; domain=None; context={""search_default_goods"": 1, 'default_is_ — no method executes on open",,,,,,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,NA,NA,NA,NA,YES,NO
