learning_id,class,identity,label,model,module,evidence_pointer,criticality,detail,research_status,register_coverage,open_question,material_delta
LI-INV-BEHAVIOUR-0226,BEHAVIOUR,repair.order::RepairOrder.action_open_quality_checks,ui_method,repair.order,quality_repair,quality_repair/models/repair.py:100,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0227,BEHAVIOUR,repair.order::RepairOrder.action_repair_cancel,ui_method,repair.order,quality_repair,quality_repair/models/repair.py:142,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0228,BEHAVIOUR,repair.order::RepairOrder.action_repair_cancel,ui_method,repair.order,repair,repair/models/repair.py:450,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0229,BEHAVIOUR,repair.order::RepairOrder.action_repair_cancel_draft,ui_method,repair.order,repair,repair/models/repair.py:459,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0230,BEHAVIOUR,repair.order::RepairOrder.action_repair_done,ui_method,repair.order,quality_repair,quality_repair/models/repair.py:137,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0231,BEHAVIOUR,repair.order::RepairOrder.action_repair_done,ui_method,repair.order,repair,repair/models/repair.py:468,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0232,BEHAVIOUR,repair.order::RepairOrder.action_repair_end,ui_method,repair.order,repair,repair/models/repair.py:545,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0233,BEHAVIOUR,repair.order::RepairOrder.action_repair_start,ui_method,repair.order,repair,repair/models/repair.py:560,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0234,BEHAVIOUR,repair.order::RepairOrder.action_unreserve,ui_method,repair.order,repair,repair/models/repair.py:567,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0235,BEHAVIOUR,repair.order::RepairOrder.action_validate,ui_method,repair.order,repair,repair/models/repair.py:570,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0236,BEHAVIOUR,repair.order::RepairOrder.action_view_mrp_productions,ui_method,repair.order,mrp_repair,mrp_repair/models/repair.py:49,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0237,BEHAVIOUR,repair.order::RepairOrder.action_view_purchase_orders,ui_method,repair.order,purchase_repair,purchase_repair/models/repair_order.py:15,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0238,BEHAVIOUR,repair.order::RepairOrder.action_view_sale_order,ui_method,repair.order,repair,repair/models/repair.py:610,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0239,BEHAVIOUR,repair.order::RepairOrder.create,crud_override,repair.order,helpdesk_repair,helpdesk_repair/models/repair.py:30,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0240,BEHAVIOUR,repair.order::RepairOrder.create,crud_override,repair.order,mrp_repair,mrp_repair/models/repair.py:21,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0241,BEHAVIOUR,repair.order::RepairOrder.create,crud_override,repair.order,quality_repair,quality_repair/models/repair.py:38,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0242,BEHAVIOUR,repair.order::RepairOrder.create,crud_override,repair.order,repair,repair/models/repair.py:378,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0243,BEHAVIOUR,repair.order::RepairOrder.default_get,crud_override,repair.order,repair,repair/models/repair.py:368,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0244,BEHAVIOUR,repair.order::RepairOrder.onchange_product_uom,onchange,repair.order,repair,repair/models/repair.py:352,STANDARD,"{""kind"": ""onchange"", ""decorators"": ""[\""api.onchange('product_uom')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0245,BEHAVIOUR,repair.order::RepairOrder.write,crud_override,repair.order,helpdesk_repair,helpdesk_repair/models/repair.py:12,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0246,BEHAVIOUR,repair.order::RepairOrder.write,crud_override,repair.order,mrp_repair,mrp_repair/models/repair.py:26,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0247,BEHAVIOUR,repair.order::RepairOrder.write,crud_override,repair.order,quality_repair,quality_repair/models/repair.py:45,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0248,BEHAVIOUR,repair.order::RepairOrder.write,crud_override,repair.order,repair,repair/models/repair.py:392,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0249,BEHAVIOUR,report.stock.report_reception::ReportStockReport_Reception.action_assign,ui_method,report.stock.report_reception,stock,stock/report/report_stock_reception.py:212,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0250,BEHAVIOUR,report.stock.report_reception::ReportStockReport_Reception.action_unassign,ui_method,report.stock.report_reception,stock,stock/report/report_stock_reception.py:283,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0251,BEHAVIOUR,shopee.shop::ShopeeShop.action_archive,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:240,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0252,BEHAVIOUR,shopee.shop::ShopeeShop.action_force_update_shop,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:216,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0253,BEHAVIOUR,shopee.shop::ShopeeShop.action_sync_inventory,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:213,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0254,BEHAVIOUR,shopee.shop::ShopeeShop.action_sync_orders,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:203,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0255,BEHAVIOUR,shopee.shop::ShopeeShop.action_sync_pickings,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:210,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0256,BEHAVIOUR,shopee.shop::ShopeeShop.action_view_orders,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:219,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0257,BEHAVIOUR,shopee.shop::ShopeeShop.action_view_shopee_items,ui_method,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:229,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0258,BEHAVIOUR,shopee.shop::ShopeeShop.create,crud_override,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:161,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0259,BEHAVIOUR,shopee.shop::ShopeeShop.write,crud_override,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:195,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0260,BEHAVIOUR,stock.add.to.wave::StockAddToWave.default_get,crud_override,stock.add.to.wave,stock_picking_batch,stock_picking_batch/wizard/stock_add_to_wave.py:12,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0261,BEHAVIOUR,stock.backorder.confirmation::StockBackorderConfirmation.default_get,crud_override,stock.backorder.confirmation,stock,stock/wizard/stock_backorder_confirmation.py:28,STANDARD,"{""kind"": ""crud_override"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0262,BEHAVIOUR,stock.forecasted_product_product::StockForecasted_Product_Product.action_reserve_linked_picks,ui_method,stock.forecasted_product_product,stock,stock/report/stock_forecasted.py:490,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0263,BEHAVIOUR,stock.forecasted_product_product::StockForecasted_Product_Product.action_unreserve_linked_picks,ui_method,stock.forecasted_product_product,stock,stock/report/stock_forecasted.py:498,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0264,BEHAVIOUR,stock.inventory.adjustment.name::StockInventoryAdjustmentName.action_apply,ui_method,stock.inventory.adjustment.name,stock,stock/wizard/stock_inventory_adjustment_name.py:21,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0265,BEHAVIOUR,stock.inventory.conflict::StockInventoryConflict.action_keep_counted_quantity,ui_method,stock.inventory.conflict,stock,stock/wizard/stock_inventory_conflict.py:16,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0266,BEHAVIOUR,stock.inventory.conflict::StockInventoryConflict.action_keep_difference,ui_method,stock.inventory.conflict,stock,stock/wizard/stock_inventory_conflict.py:21,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0267,BEHAVIOUR,stock.inventory.warning::StockInventoryWarning.action_reset,ui_method,stock.inventory.warning,stock,stock/wizard/stock_inventory_warning.py:13,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0268,BEHAVIOUR,stock.inventory.warning::StockInventoryWarning.action_set,ui_method,stock.inventory.warning,stock,stock/wizard/stock_inventory_warning.py:16,STANDARD,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0269,BEHAVIOUR,stock.landed.cost::StockLandedCost._check_l10n_mx_edi_customs_number,constrains,stock.landed.cost,l10n_mx_edi_landing,l10n_mx_edi_landing/models/stock_landed_cost.py:33,CRITICAL,"{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('l10n_mx_edi_customs_number')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0270,BEHAVIOUR,stock.landed.cost::StockLandedCost._onchange_target_model,onchange,stock.landed.cost,mrp_landed_costs,mrp_landed_costs/models/stock_landed_cost.py:18,CRITICAL,"{""kind"": ""onchange"", ""decorators"": ""[\""api.onchange('target_model')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0271,BEHAVIOUR,stock.landed.cost::StockLandedCost._onchange_target_model,onchange,stock.landed.cost,stock_landed_costs,stock_landed_costs/models/stock_landed_cost.py:77,CRITICAL,"{""kind"": ""onchange"", ""decorators"": ""[\""api.onchange('target_model')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0272,BEHAVIOUR,stock.landed.cost::StockLandedCost.button_cancel,ui_method,stock.landed.cost,stock_landed_costs,stock_landed_costs/models/stock_landed_cost.py:97,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0273,BEHAVIOUR,stock.landed.cost::StockLandedCost.button_validate,ui_method,stock.landed.cost,l10n_mx_edi_landing,l10n_mx_edi_landing/models/stock_landed_cost.py:44,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0274,BEHAVIOUR,stock.landed.cost::StockLandedCost.button_validate,ui_method,stock.landed.cost,stock_landed_costs,stock_landed_costs/models/stock_landed_cost.py:103,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0275,BEHAVIOUR,stock.landed.cost::StockLandedCost.create,crud_override,stock.landed.cost,stock_landed_costs,stock_landed_costs/models/stock_landed_cost.py:82,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0276,BEHAVIOUR,stock.landed.cost::StockLandedCost.unlink,crud_override,stock.landed.cost,stock_landed_costs,stock_landed_costs/models/stock_landed_cost.py:88,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0277,BEHAVIOUR,stock.location::StockLocation._check_replenish_location,constrains,stock.location,stock,stock/models/stock_location.py:187,CRITICAL,"{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('replenish_location', 'location_id', 'usage')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0278,BEHAVIOUR,stock.location::StockLocation._check_scrap_location,constrains,stock.location,stock,stock/models/stock_location.py:196,CRITICAL,"{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('usage')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0279,BEHAVIOUR,stock.location::StockLocation._check_subcontracting_location,constrains,stock.location,mrp_subcontracting,mrp_subcontracting/models/stock_location.py:13,CRITICAL,"{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('usage', 'location_id')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0280,BEHAVIOUR,stock.location::StockLocation._unlink_except_master_data,ondelete,stock.location,stock,stock/models/stock_location.py:202,CRITICAL,"{""kind"": ""ondelete"", ""decorators"": ""['api.ondelete(at_uninstall=False)']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0281,BEHAVIOUR,stock.location::StockLocation.action_view_equipments_records,ui_method,stock.location,stock_maintenance,stock_maintenance/models/stock_location.py:15,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0282,BEHAVIOUR,stock.location::StockLocation.create,crud_override,stock.location,stock,stock/models/stock_location.py:284,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0283,BEHAVIOUR,stock.location::StockLocation.default_get,crud_override,stock.location,stock,stock/models/stock_location.py:23,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0284,BEHAVIOUR,stock.location::StockLocation.unlink,crud_override,stock.location,stock,stock/models/stock_location.py:266,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0285,BEHAVIOUR,stock.location::StockLocation.write,crud_override,stock.location,stock,stock/models/stock_location.py:220,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0286,BEHAVIOUR,stock.lot::StockLot._check_unique_lot,constrains,stock.lot,stock,stock/models/stock_lot.py:104,CRITICAL,"{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('name', 'product_id', 'company_id')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0287,BEHAVIOUR,stock.lot::StockLot.action_auto_assign_lots,ui_method,stock.lot,sale_stock_renting,sale_stock_renting/models/stock_lot.py:10,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0288,BEHAVIOUR,stock.lot::StockLot.action_lot_open_quality_alerts,ui_method,stock.lot,quality_control,quality_control/models/stock_lot.py:36,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0289,BEHAVIOUR,stock.lot::StockLot.action_lot_open_quants,ui_method,stock.lot,stock,stock/models/stock_lot.py:293,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0290,BEHAVIOUR,stock.lot::StockLot.action_lot_open_repairs,ui_method,stock.lot,repair,repair/models/stock_lot.py:43,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0291,BEHAVIOUR,stock.lot::StockLot.action_lot_open_transfers,ui_method,stock.lot,stock,stock/models/stock_lot.py:299,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0292,BEHAVIOUR,stock.lot::StockLot.action_open_quality_checks,ui_method,stock.lot,quality_control,quality_control/models/stock_lot.py:22,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0293,BEHAVIOUR,stock.lot::StockLot.action_view_po,ui_method,stock.lot,purchase_stock,purchase_stock/models/stock.py:349,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0294,BEHAVIOUR,stock.lot::StockLot.action_view_ro,ui_method,stock.lot,repair,repair/models/stock_lot.py:55,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0295,BEHAVIOUR,stock.lot::StockLot.action_view_so,ui_method,stock.lot,sale_stock,sale_stock/models/stock.py:350,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0296,BEHAVIOUR,stock.lot::StockLot.create,crud_override,stock.lot,stock,stock/models/stock_lot.py:182,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0297,BEHAVIOUR,stock.lot::StockLot.create,crud_override,stock.lot,stock_account,stock_account/models/stock_lot.py:57,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""['api.model_create_multi']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0298,BEHAVIOUR,stock.lot::StockLot.default_get,crud_override,stock.lot,stock,stock/models/stock_lot.py:32,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0299,BEHAVIOUR,stock.lot::StockLot.write,crud_override,stock.lot,stock,stock/models/stock_lot.py:187,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0300,BEHAVIOUR,stock.lot::StockLot.write,crud_override,stock.lot,stock_account,stock_account/models/stock_lot.py:66,CRITICAL,"{""kind"": ""crud_override"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0301,BEHAVIOUR,stock.move::StockMove._check_negative_quantity,constrains,stock.move,mrp,mrp/models/stock_move.py:230,CRITICAL,"{""kind"": ""constrains"", ""decorators"": ""[\""api.constrains('quantity', 'raw_material_production_id')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0302,BEHAVIOUR,stock.move::StockMove._cron_l10n_ke_oscu_process_moves,cron_method,stock.move,l10n_ke_edi_oscu_stock,l10n_ke_edi_oscu_stock/models/stock_move.py:290,CRITICAL,"{""kind"": ""cron_method"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0303,BEHAVIOUR,stock.move::StockMove._onchange_lot_ids,onchange,stock.move,stock,stock/models/stock_move.py:1358,CRITICAL,"{""kind"": ""onchange"", ""decorators"": ""[\""api.onchange('lot_ids')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0304,BEHAVIOUR,stock.move::StockMove._onchange_product_uom_qty,onchange,stock.move,mrp,mrp/models/stock_move.py:215,CRITICAL,"{""kind"": ""onchange"", ""decorators"": ""[\""api.onchange('product_uom_qty', 'product_uom')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0305,BEHAVIOUR,stock.move::StockMove._onchange_quantity,onchange,stock.move,mrp,mrp/models/stock_move.py:223,CRITICAL,"{""kind"": ""onchange"", ""decorators"": ""[\""api.onchange('quantity', 'product_uom', 'picked')\""]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0306,BEHAVIOUR,stock.move::StockMove._unlink_if_draft_or_cancel,ondelete,stock.move,repair,repair/models/stock_move.py:82,CRITICAL,"{""kind"": ""ondelete"", ""decorators"": ""['api.ondelete(at_uninstall=False)']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0307,BEHAVIOUR,stock.move::StockMove._unlink_if_draft_or_cancel,ondelete,stock.move,stock,stock/models/stock_move.py:2186,CRITICAL,"{""kind"": ""ondelete"", ""decorators"": ""['api.ondelete(at_uninstall=False)']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0308,BEHAVIOUR,stock.move::StockMove._unlink_only_if_unsent,ondelete,stock.move,l10n_ke_edi_oscu_stock,l10n_ke_edi_oscu_stock/models/stock_move.py:90,CRITICAL,"{""kind"": ""ondelete"", ""decorators"": ""['api.ondelete(at_uninstall=False)']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0309,BEHAVIOUR,stock.move::StockMove._unlink_quality_check,ondelete,stock.move,mrp_workorder,mrp_workorder/models/stock_move.py:49,CRITICAL,"{""kind"": ""ondelete"", ""decorators"": ""['api.ondelete(at_uninstall=False)']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0310,BEHAVIOUR,stock.move::StockMove.action_add_from_catalog_byproduct,ui_method,stock.move,mrp,mrp/models/stock_move.py:422,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0311,BEHAVIOUR,stock.move::StockMove.action_add_from_catalog_raw,ui_method,stock.move,mrp,mrp/models/stock_move.py:418,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0312,BEHAVIOUR,stock.move::StockMove.action_add_from_catalog_raw,ui_method,stock.move,mrp_workorder,mrp_workorder/models/stock_move.py:52,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0313,BEHAVIOUR,stock.move::StockMove.action_add_from_catalog_repair,ui_method,stock.move,repair,repair/models/stock_move.py:133,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0314,BEHAVIOUR,stock.move::StockMove.action_add_from_quant,ui_method,stock.move,mrp_workorder,mrp_workorder/models/stock_move.py:121,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0315,BEHAVIOUR,stock.move::StockMove.action_add_packages,ui_method,stock.move,stock,stock/models/stock_move.py:868,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0316,BEHAVIOUR,stock.move::StockMove.action_adjust_valuation,ui_method,stock.move,stock_account,stock_account/models/stock_move.py:155,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0317,BEHAVIOUR,stock.move::StockMove.action_explode,ui_method,stock.move,mrp,mrp/models/stock_move.py:367,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0318,BEHAVIOUR,stock.move::StockMove.action_generate_lot_line_vals,ui_method,stock.move,product_expiry,product_expiry/models/stock_move.py:19,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0319,BEHAVIOUR,stock.move::StockMove.action_generate_lot_line_vals,ui_method,stock.move,stock,stock/models/stock_move.py:1041,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""['api.model']""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0320,BEHAVIOUR,stock.move::StockMove.action_l10n_ke_oscu_process_moves,ui_method,stock.move,l10n_ke_edi_oscu_stock,l10n_ke_edi_oscu_stock/models/stock_move.py:324,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0321,BEHAVIOUR,stock.move::StockMove.action_open_reference,ui_method,stock.move,mrp,mrp/models/stock_move.py:650,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0322,BEHAVIOUR,stock.move::StockMove.action_open_reference,ui_method,stock.move,stock,stock/models/stock_move.py:2563,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0323,BEHAVIOUR,stock.move::StockMove.action_open_reference_no_repair,ui_method,stock.move,industry_fsm_repair,industry_fsm_repair/models/stock_move.py:9,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0324,BEHAVIOUR,stock.move::StockMove.action_pass,ui_method,stock.move,mrp_workorder,mrp_workorder/models/stock_move.py:56,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0325,BEHAVIOUR,stock.move::StockMove.action_product_forecast_report,ui_method,stock.move,stock,stock/models/stock_move.py:910,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0326,BEHAVIOUR,stock.move::StockMove.action_show_details,ui_method,stock.move,mrp,mrp/models/stock_move.py:402,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0327,BEHAVIOUR,stock.move::StockMove.action_show_details,ui_method,stock.move,mrp_subcontracting,mrp_subcontracting/models/stock_move.py:79,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
LI-INV-BEHAVIOUR-0328,BEHAVIOUR,stock.move::StockMove.action_show_details,ui_method,stock.move,repair,repair/models/stock_move.py:228,CRITICAL,"{""kind"": ""ui_method"", ""decorators"": ""[]""}",DISCOVERED,,,
