id,binding_model_id,create_uid,write_uid,type,path,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter,cache
201,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales Teams""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a Sales Team\\n            </p><p>\\n                Use Sales Teams to organize your sales departments and draw up reports.\\n            </p>\\n        ""}",2026-03-18 05:03:54.972867,2026-03-29 06:22:38.196183,\N,\N,80,\N,\N,{},crm.team,current,"list,form",kanban,\N,\N,t
738,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Cities""}","{""en_US"": ""<p>Display and manage the list of all cities that can be assigned to\\n                your partner records. Note that an option can be set on each country separately\\n                to enforce any address of it to have a city in this list.\\n            </p>""}",2026-03-18 05:39:32.582212,2026-03-29 06:22:40.526686,\N,\N,80,\N,\N,{},res.city,current,list,kanban,\N,\N,t
722,\N,1,1,ir.actions.act_window,cap-table-pivot,action,"list,form","{""en_US"": ""Cap Table Pivot""}",\N,2026-03-18 05:35:00.54713,2026-03-29 06:22:47.202223,\N,\N,80,\N,\N,{},equity.cap.table,current,pivot,kanban,\N,\N,t
725,\N,1,1,ir.actions.act_window,security-classes,action,"list,form","{""en_US"": ""Security Classes""}",\N,2026-03-18 05:35:00.54713,2026-03-29 06:22:47.202223,\N,\N,80,\N,\N,{},equity.security.class,current,"list,form",kanban,\N,\N,t
726,\N,1,1,ir.actions.act_window,valuations,action,"list,form","{""en_US"": ""Valuations""}",\N,2026-03-18 05:35:00.54713,2026-03-29 06:22:47.202223,\N,\N,80,\N,\N,{},equity.valuation,current,"list,form",kanban,\N,\N,t
727,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Create Valuation""}",\N,2026-03-18 05:35:00.54713,2026-03-29 06:22:47.202223,1896,\N,80,\N,\N,{},equity.valuation,current,form,kanban,\N,\N,t
728,\N,1,1,ir.actions.act_window,transactions,action,"list,form","{""en_US"": ""Transactions""}",\N,2026-03-18 05:35:00.54713,2026-03-29 06:22:47.202223,\N,\N,80,1897,\N,{},equity.transaction,current,"list,kanban,form",kanban,\N,\N,t
229,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Payment Transactions Linked To Token""}",\N,2026-03-18 05:04:02.10459,2026-03-29 06:22:48.463164,\N,\N,80,\N,"[('token_id','=', active_id)]",{'create': False},payment.transaction,current,"list,form",kanban,\N,\N,t
230,\N,1,1,ir.actions.act_window,payment-tokens,action,"list,form","{""en_US"": ""Payment Tokens""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                There is no token created yet.\\n            </p>\\n        ""}",2026-03-18 05:04:02.10459,2026-03-29 06:22:48.463164,\N,\N,80,\N,\N,{},payment.token,current,"list,form",kanban,\N,\N,t
240,\N,1,1,ir.actions.act_window,customer-payments,action,"list,form","{""en_US"": ""Customer Payments""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                  Register a payment\\n                </p><p>\\n                  Payments are used to register liquidity movements. You can process those payments by your own means or by using installed facilities.\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,712,\N,80,\N,\N,"{\n                'default_payment_type': 'inbound',\n                'default_partner_type': 'customer',\n                'search_default_inbound_filter': 1,\n                'default_move_journal_types': ('bank', 'cash'),\n                'display_account_trust': True,\n            }",account.payment,current,"list,kanban,form,graph,activity",kanban,\N,\N,t
246,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Transfer Journal Items""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{},account.automatic.entry.wizard,new,form,kanban,\N,\N,t
248,466,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Reverse""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,721,\N,80,\N,\N,{},account.move.reversal,new,"list,form",kanban,\N,\N,t
280,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Journals""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Add a journal\\n              </p><p>\\n                A journal is used to record transactions of all accounting data\\n                related to the day-to-day business.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,{},account.journal,current,"list,kanban,form",kanban,\N,\N,t
294,\N,1,1,ir.actions.act_window,vendor-bills-analysis,action,"list,form","{""en_US"": ""Bills Analysis""}","{""en_US"": ""<p>From this report, you can have an overview of the amount invoiced from your vendors. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.</p>""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,836,\N,"{'search_default_current':1, 'search_default_supplier': 1, 'group_by':['invoice_date:month']}",account.invoice.report,current,"graph,pivot",kanban,\N,\N,t
778,\N,1,1,ir.actions.act_window,pos-orders,action,"list,form","{""en_US"": ""Orders""}","{""en_US"": ""<p class=\\""o_view_nocontent_empty_folder\\"">\\n                No orders found\\n            </p><p>\\n                To record new orders, start a new session.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,[],{},pos.order,current,"list,form,kanban,pivot",kanban,\N,\N,t
295,\N,1,1,ir.actions.act_window,customer-invoices-analysis,action,"list,form","{""en_US"": ""Invoices Analysis""}","{""en_US"": ""<p>From this report, you can have an overview of the amount invoiced to your customers. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.</p>""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,836,\N,"{'search_default_current':1, 'search_default_customer': 1, 'group_by':['invoice_date:month']}",account.invoice.report,current,"graph,pivot",kanban,\N,\N,t
299,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Settings""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,"{'module' : 'account', 'bin_size': False}",res.config.settings,current,form,kanban,\N,\N,t
301,\N,1,1,ir.actions.act_window,fiscal-positions,action,"list,form","{""en_US"": ""Fiscal Positions""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new fiscal position\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,846,\N,{},account.fiscal.position,current,"list,kanban,form",kanban,\N,\N,t
464,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Stages""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Set a new stage in your opportunity pipeline\\n          </p><p>\\n            Stages allow salespersons to easily track how a specific opportunity\\n            is positioned in the sales cycle.\\n          </p>\\n        ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1229,\N,80,\N,\N,{},crm.stage,current,"list,form",kanban,\N,\N,t
465,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Meetings""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,\N,"{'default_duration': 4.0, 'default_opportunity_id': active_id}",calendar.event,current,"list,form,calendar",kanban,\N,\N,t
457,636,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Mark Lost""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1217,\N,80,\N,\N,"{\n                'dialog_size' : 'medium',\n                'default_lead_ids': active_ids,\n            }",crm.lead.lost,new,form,kanban,\N,\N,t
459,636,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Convert to opportunities""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1219,\N,80,\N,\N,{},crm.lead2opportunity.partner.mass,new,form,kanban,\N,\N,t
466,636,1,1,ir.actions.act_window,\N,action,form,"{""en_US"": ""Send email""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,\N,"{\n    'default_composition_mode': 'comment',\n                }",mail.compose.message,new,form,kanban,\N,\N,t
467,636,1,1,ir.actions.act_window,\N,action,"list,kanban","{""en_US"": ""Send email""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,\N,"{\n    'default_composition_mode': 'mass_mail',\n                }",mail.compose.message,new,form,kanban,\N,\N,t
468,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Leads""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a Lead\\n                </p><p>\\n                    Leads are the qualification step before the creation of an opportunity.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,1239,"['|', ('type','=','lead'), ('type','=',False)]","{\n                    'default_type':'lead',\n                    'search_default_type': 'lead',\n                    'search_default_to_process':1,\n                }\n            ",crm.lead,current,"list,kanban,graph,pivot,calendar,form,activity",kanban,\N,\N,t
672,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Employee Tags""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No Tags found ! Let's create one\\n            </p>\\n            <p>\\n                Use tags to categorize your Employees.\\n            </p>\\n        ""}",2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,\N,\N,{},hr.employee.category,current,"list,form",kanban,\N,\N,t
486,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""New Opportunity""}",\N,2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,1231,\N,80,1248,"[('type','=','opportunity')]","{\n                    'search_default_team_id': [active_id],\n                    'default_team_id': active_id,\n                    'default_type': 'opportunity',\n                    'default_user_id': uid,\n            }\n            ",crm.lead,current,form,kanban,\N,\N,t
673,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Employees""}","{""en_US"": ""<div>\\n                    <div class=\\""o_nocontent_help\\"">\\n                        <div>\\n                            <p class=\\""text-center fs-1\\"">\\n                                Ready to start your experience?\\n                            </p>\\n                            <hr class=\\""my-4\\"">\\n                        </div>\\n                        <div>\\n                            <div class=\\""container\\"">\\n                                <div class=\\""row text-center\\"">\\n                                    <div class=\\""col-12 col-sm-4\\"">\\n                                        <p class=\\""fs-2 mb-0\\"">Hiring</p>\\n                                    </div>\\n                                    <div class=\\""col-12 col-sm-4\\"">\\n                                        <p class=\\""fs-2 mb-0\\"">Experience</p>\\n                                    </div>\\n                                    <div class=\\""col-12 col-sm-4\\"">\\n                                        <p class=\\""fs-2 mb-0\\"">Development</p>\\n                                    </div>\\n                                </div>\\n                            </div>\\n\\n                            <div class=\\""container mt-4 d-none d-md-block\\"">\\n                                <div class=\\""row text-center\\"">\\n                                    <div class=\\""col-md-4 d-flex flex-column align-items-center gap-4 mb-4\\"">\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_recruitment/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Hiring</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/sign/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Sign</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_referral/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Referral</small>\\n                                        </div>\\n                                    </div>\\n                                    <div class=\\""col-md-4 d-flex flex-wrap justify-content-center gap-4 mb-4\\"">\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/ai/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>AI</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_payroll/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Payroll</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/planning/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Planning</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_holidays/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Leaves</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/fleet/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Fleet</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/lunch/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Lunch</small>\\n                                        </div>\\n                                    </div>\\n                                    <div class=\\""col-md-4 d-flex flex-wrap justify-content-center gap-4 mb-4\\"">\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_appraisal/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Performance</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_skills/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Talent</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/website_slides/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>eLearning</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/event/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Trainings</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/documents/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Documents</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/board/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Dashboard</small>\\n                                        </div>\\n                                    </div>\\n                                </div>\\n                            </div>\\n                        </div>\\n                    </div>\\n                </div>\\n            ""}",2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,1740,"[('company_id', 'in', allowed_company_ids)]",{'chat_icon': True},hr.employee.public,current,"kanban,list,form",kanban,\N,\N,t
676,\N,1,1,ir.actions.act_window,employees,action,"list,form","{""en_US"": ""Employees""}","{""en_US"": ""<div>\\n                    <div class=\\""o_nocontent_help\\"">\\n                        <div>\\n                            <p class=\\""text-center fs-1\\"">\\n                                Ready to start your experience?\\n                            </p>\\n                            <div class=\\""px-2 py-2 row justify-content-center g-2\\"">\\n                                <div class=\\""col-12 col-md-3\\"">\\n                                    <a class=\\""btn btn-primary w-100 text-nowrap text-overflow-ellipsis\\"" type=\\""action\\"" name=\\""675\\"" tabindex=\\""-1\\"">Load sample data.</a>\\n                                </div>\\n                            </div>\\n                            <hr class=\\""my-4\\"">\\n                        </div>\\n                        <div>\\n                            <div class=\\""container\\"">\\n                                <div class=\\""row text-center\\"">\\n                                    <div class=\\""col-12 col-sm-4\\"">\\n                                        <p class=\\""fs-2 mb-0\\"">Hiring</p>\\n                                    </div>\\n                                    <div class=\\""col-12 col-sm-4\\"">\\n                                        <p class=\\""fs-2 mb-0\\"">Experience</p>\\n                                    </div>\\n                                    <div class=\\""col-12 col-sm-4\\"">\\n                                        <p class=\\""fs-2 mb-0\\"">Development</p>\\n                                    </div>\\n                                </div>\\n                            </div>\\n\\n                            <div class=\\""container mt-4 d-none d-md-block\\"">\\n                                <div class=\\""row text-center\\"">\\n                                    <div class=\\""col-md-4 d-flex flex-column align-items-center gap-4 mb-4\\"">\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_recruitment/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Hiring</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/sign/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Sign</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_referral/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Referral</small>\\n                                        </div>\\n                                    </div>\\n                                    <div class=\\""col-md-4 d-flex flex-wrap justify-content-center gap-4 mb-4\\"">\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/ai/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>AI</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_payroll/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Payroll</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/planning/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Planning</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_holidays/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Leaves</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/fleet/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Fleet</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/lunch/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Lunch</small>\\n                                        </div>\\n                                    </div>\\n                                    <div class=\\""col-md-4 d-flex flex-wrap justify-content-center gap-4 mb-4\\"">\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_appraisal/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Performance</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/hr_skills/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Talent</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/website_slides/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>eLearning</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/event/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Trainings</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/documents/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Documents</small>\\n                                        </div>\\n                                        <div class=\\""d-flex flex-column align-items-center\\"">\\n                                            <img src=\\""/board/static/description/icon.png\\"" width=\\""60\\"">\\n                                            <small>Dashboard</small>\\n                                        </div>\\n                                    </div>\\n                                </div>\\n                            </div>\\n                        </div>\\n                    </div>\\n                </div>\\n            ""}",2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,1745,"[('company_id', 'in', allowed_company_ids)]","{'chat_icon': True, 'searchpanel_default_company_id': allowed_company_ids[0]}",hr.employee,current,"kanban,list,form,activity,graph,pivot",kanban,\N,\N,t
683,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Work Locations""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a new work location\\n                </p>\\n            ""}",2026-03-18 05:33:40.052078,2026-03-29 06:22:57.508173,\N,\N,80,\N,\N,{},hr.work.location,current,"list,form",kanban,\N,\N,t
771,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Payment""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,{},pos.make.payment,new,form,kanban,\N,\N,t
772,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Session Report""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,{},pos.daily.sales.reports.wizard,new,form,kanban,\N,\N,t
773,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Confirm Action""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,2092,\N,80,\N,\N,{},pos.confirmation.wizard,new,form,kanban,\N,\N,t
776,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Settings""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,"{'module' : 'point_of_sale', 'bin_size': False}",res.config.settings,current,form,kanban,\N,\N,t
777,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Note Models""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,{},pos.note,current,list,kanban,\N,\N,t
779,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Orders""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No data yet!\\n            </p><p>\\n                Create a new POS order\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,"[('state', 'not in', ['draft', 'cancel']), ('account_move', '=', False)]",{},pos.order,current,"graph,list,form,kanban,pivot",kanban,\N,\N,t
780,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sale line""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,2102,\N,80,\N,\N,{},pos.order.line,current,list,kanban,\N,\N,t
781,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sale line""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,2103,\N,80,\N,\N,{},pos.order.line,current,"form,list",kanban,\N,\N,t
782,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sale line""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,2102,\N,80,\N,"[('create_date', '>=', 'today'), ('create_date', '<', 'today +1d')]",{},pos.order.line,current,list,kanban,\N,\N,t
783,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""All sales lines""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,2104,\N,80,\N,\N,{},pos.order.line,current,"list,form",kanban,\N,\N,t
786,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""PoS Product Categories""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Define a new category\\n            </p><p>\\n                Categories are used to browse your products through the\\n                touchscreen interface.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,{},pos.category,current,"list,kanban,form",kanban,\N,\N,t
787,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create new product\\n            </p><p>\\n                Define products and categories for POS retail and restaurant\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,"{'search_default_filter_to_availabe_pos': 1, 'default_available_in_pos': True, 'create_variant_never': 'no_variant', '_pos_self_order': True, 'list_view_ref': 'point_of_sale.product_template_tree_view_point_of_sale'}",product.template,current,"kanban,list,form,activity",kanban,\N,\N,t
788,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Product Variants""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new product variant\\n            </p><p>\\n                You must define a product for everything you sell through\\n                the point of sale interface.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,509,\N,80,\N,\N,"{'search_default_filter_to_availabe_pos': 1, 'default_available_in_pos': True}",product.product,current,"kanban,list,form,activity",kanban,\N,\N,t
789,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Internal Categories""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,528,\N,80,529,\N,{},product.category,current,"list,form",kanban,\N,\N,t
792,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Payment Methods""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Add a new payment method\\n            </p>\\n            <p>\\n                Installing chart of accounts from the General Settings of\\n                Invocing/Accounting app will create Bank and Cash payment\\n                methods automatically.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,[],{'search_default_group_by_account': 1},pos.payment.method,current,"list,kanban,form",kanban,\N,\N,t
793,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Payments Methods""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,2120,\N,80,\N,\N,{},pos.payment.method,current,"list,form,kanban",kanban,\N,\N,t
794,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Payments""}","{""en_US"": ""<p class=\\""o_view_nocontent_empty_folder\\"">\\n                No orders found\\n            </p><p>\\n                To record new orders, start a new session.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,[],{'search_default_group_by_payment_method': 1},pos.payment,current,"list,form",kanban,\N,\N,t
795,\N,1,1,ir.actions.act_window,point-of-sale,action,"list,form","{""en_US"": ""Point of Sale""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new PoS\\n            </p><p>\\n                Configure at least one Point of Sale.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,2127,,{},pos.config,current,"kanban,list,form",kanban,\N,\N,t
796,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Point of Sale List""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new PoS\\n            </p><p>\\n                Configure at least one Point of Sale.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,2127,,{},pos.config,current,"list,form",kanban,\N,\N,t
797,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Coins/Bills""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,{},pos.bill,current,"list,form",kanban,\N,\N,t
798,\N,1,1,ir.actions.act_window,pos-sessions,action,"list,form","{""en_US"": ""Sessions""}","{""en_US"": ""<p class=\\""o_view_nocontent_empty_folder\\"">\\n                No sessions found\\n            </p><p>\\n                A session is a period of time, usually one day, during which you sell through the Point of Sale.\\n            </p>\\n        ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,2133,\N,{},pos.session,current,"list,kanban,form",kanban,\N,\N,t
801,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Orders Analysis""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    No data yet!\\n                </p><p>\\n                    Create a new POS order\\n                </p>\\n            ""}",2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,2137,\N,"{'group_by':[], 'search_default_not_cancelled': 1}",report.pos.order,current,"graph,pivot",kanban,\N,\N,t
802,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales Details""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,\N,\N,80,\N,\N,{},pos.details.wizard,new,form,kanban,\N,\N,t
803,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Edit Partner""}",\N,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231,127,\N,80,\N,\N,{},res.partner,new,form,kanban,\N,\N,t
